author_name,Gender,Gender Probability
Xiaojie Guo,female,0.55
Paolo Pareti,male,1.0
Liang Zhao,male,1.0
Di Wang,male,0.5
Qingming Huang,male,0.96
Xiaoyan Zhu,female,0.95
Lipeng Zhang,male,0.61
Bing Yu,female,0.5
Jiebo Luo,male,0.73
Changsheng Li,male,0.97
Steven Schockaert,male,1.0
Koichi Shinoda,male,1.0
Yong Liu,male,1.0
Sari Saba-Sadiya,female,0.87
Jayashree Karlekar,female,0.99
Andrea Turrini,female,0.69
Wei Zhang,male,1.0
Vibhav Gogate,male,1.0
Shihao Li,male,0.97
Yuan Feng,male,0.9
Hongxia Jin,female,0.97
Xiaowei Huang,female,0.52
Shih-Yang Su,male,1.0
Tong Zhao,male,1.0
Daria Stepanova,female,0.99
Nan Wang,female,0.86
Sébastien Konieczny,male,1.0
Marcello D'Agostino,male,1.0
Jie Xu,male,1.0
Vincent Conitzer,male,0.99
Honglun Zhang,male,0.83
Yung-Yu Chuang,male,0.75
Benny Kimelfeld,male,0.95
Chuan Shi,male,0.85
Xiaopeng Wei,male,0.88
Pang-Ning Tan,unknown,0.0
Sebastian Tschiatschek,male,1.0
